ID,Name,Type,Layer,FC,P_value
R10658,"S-adenosyl-L-methionine:3-O-phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-alpha-diphospho-ditrans,octacis-undecaprenol 3-phospho-methyltransferase; S-Adenosyl-L-methionine + 3-O-Phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol <=> S-Adenosyl-L-homocysteine + 3-O-Methylphospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol",Reaction,Reactions,,
R10659,CTP:phytol O-phosphotransferase; CTP + Phytol <=> CDP + Phytyl phosphate,Reaction,Reactions,,
R10660,fumarate CoM:CoB oxidoreductase (succinate forming); Fumarate + Coenzyme M + Coenzyme B <=> Succinate + Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide,Reaction,Reactions,,
R10661,L-Tryptophan + L-Proline + 2 ATP <=> Brevianamide F + 2 AMP + 2 Diphosphate,Reaction,Reactions,,
R10662,"dTDP-beta-L-evernosamine,NADPH:oxygen oxidoreductase (N-hydroxylating); dTDP-beta-L-evernosamine + NADPH + H+ + Oxygen <=> dTDP-N-hydroxy-beta-L-evernosamine + NADP+ + H2O",Reaction,Reactions,,
R10663,"dTDP-beta-L-evernosamine,NADPH:oxygen oxidoreductase (N-hydroxylating); dTDP-N-hydroxy-beta-L-evernosamine + NADPH + H+ + Oxygen <=> dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose + NADP+ + 2 H2O",Reaction,Reactions,,
R10664,"dTDP-beta-L-evernosamine,NADPH:oxygen oxidoreductase (N-hydroxylating); dTDP-beta-L-evernosamine + 2 NADPH + 2 H+ + 2 Oxygen <=> dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose + 2 NADP+ + 3 H2O",Reaction,Reactions,,
R10665,"UDP-2-acetamido-2,6-dideoxy-L-talose:NADP+ oxidoreductase; UDP-2-acetamido-2,6-dideoxy-beta-L-talose + NADP+ <=> UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose + NADPH + H+",Reaction,Reactions,,
R10666,chorismate hydro-lyase (3-[(1-carboxyvinyl)oxy]benzoate-forming); Chorismate <=> 3-[(1-Carboxyvinyl)oxy]benzoate + H2O,Reaction,Reactions,,
R10667,"S-adenosyl-L-methionine:3-[(1-carboxyvinyl)-oxy]benzoate adenosyltransferase (bicarbonate-hydrolysing, 6-amino-6-deoxyfutalosine-forming); S-Adenosyl-L-methionine + 3-[(1-Carboxyvinyl)oxy]benzoate + H2O <=> 6-Amino-6-deoxyfutalosine + L-Methionine + HCO3-",Reaction,Reactions,,
R10668,6-amino-6-deoxyfutalosine ribohydrolase; 6-Amino-6-deoxyfutalosine + H2O <=> Dehypoxanthine futalosine + Adenine,Reaction,Reactions,,
R10669,"6-deoxocastasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (castasterone-forming); 6-Deoxocastasterone + 2 Oxygen + 2 [Reduced NADPH---hemoprotein reductase] <=> Castasterone + 3 H2O + 2 [Oxidized NADPH---hemoprotein reductase]",Reaction,Reactions,,
R10670,"phenylacetaldehyde-oxime,NADPH:oxygen oxidoreductase (adding cysteine); (E)-Phenylacetaldoxime + L-Cysteine + NADPH + Oxygen + H+ <=> S-(Phenylacetothiohydroximoyl)-L-cysteine + NADP+ + 2 H2O",Reaction,Reactions,,
R10671,"L-tyrosine,[reduced NADPH-hemoprotein reductase]:oxygen oxidoreductase (N-hydroxylating); L-Tyrosine + 2 Oxygen + 2 [Reduced NADPH---hemoprotein reductase] <=> (E)-4-Hydroxyphenylacetaldehyde oxime + 2 [Oxidized NADPH---hemoprotein reductase] + 3 H2O + CO2",Reaction,Reactions,,
R10672,"4-hydroxyphenylacetaldehyde-oxime,NADPH:oxygen oxidoreductase (adding cysteine); (E)-4-Hydroxyphenylacetaldehyde oxime + L-Cysteine + NADPH + Oxygen + H+ <=> S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine + NADP+ + 2 H2O",Reaction,Reactions,,
R10673,"2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate L-aspartate-4-semialdehyde-lyase (glycerone-phosphate-forming); 2-Amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate <=> Glycerone phosphate + L-Aspartate 4-semialdehyde",Reaction,Reactions,,
R10674,(3R)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming); (3R)-Citramalyl-CoA <=> Acetyl-CoA + Pyruvate,Reaction,Reactions,,
R10675,L-carnitinyl-CoA hydro-lyase [(E)-4-(trimethylammonio)but-2-enoyl-CoA-forming]; L-Carnitinyl-CoA <=> (E)-4-(Trimethylammonio)but-2-enoyl-CoA + H2O,Reaction,Reactions,,
R10676,"UDP-2-acetamido-2,6-dideoxy-beta-L-talose 2-epimerase; UDP-2-acetamido-2,6-dideoxy-beta-L-talose <=> UDP-N-acetyl-beta-L-fucosamine",Reaction,Reactions,,
R10677,citrate:L-glutamate ligase (ADP-forming); ATP + Citrate + L-Glutamate <=> ADP + Orthophosphate + beta-Citryl-L-glutamate,Reaction,Reactions,,
R10678,"N-acetyl-L-aspartate:L-glutamate ligase (ADP, N-acetyl-L-aspartyl-L-glutamate-forming); ATP + N-Acetyl-L-aspartate + L-Glutamate <=> ADP + Orthophosphate + N-Acetylaspartylglutamate",Reaction,Reactions,,
R10679,"N-acetyl-L-aspartate:L-glutamate ligase (ADP, N-acetyl-L-aspartyl-L-glutamyl-L-glutamate-forming); 2 ATP + N-Acetyl-L-aspartate + 2 L-Glutamate <=> 2 ADP + 2 Orthophosphate + N-Acetylaspartylglutamylglutamate",Reaction,Reactions,,
R10680,S-adenosyl-L-methionine:(+/-)-pavine N-methyltransferase; S-Adenosyl-L-methionine + (+/-)-Pavine <=> S-Adenosyl-L-homocysteine + N-Methylpavine,Reaction,Reactions,,
R10681,anthraniloyl-CoA:methanol O-anthraniloyltransferase; Anthraniloyl-CoA + Methanol <=> CoA + O-Methyl anthranilate,Reaction,Reactions,,
R10682,"6-deoxocastasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (brassinolide-forming); 6-Deoxocastasterone + 3 Oxygen + 3 [Reduced NADPH---hemoprotein reductase] <=> Brassinolide + 4 H2O + 3 [Oxidized NADPH---hemoprotein reductase]",Reaction,Reactions,,
R10683,"6-deoxotyphasterol,NADPH---hemoprotein reductase:oxygen oxidoreductase (7-oxatyphasterol-forming); 6-Deoxotyphasterol + 3 Oxygen + 3 [Reduced NADPH---hemoprotein reductase] <=> 7-Oxatyphasterol + 4 H2O + 3 [Oxidized NADPH---hemoprotein reductase]",Reaction,Reactions,,
R10684,"6-deoxoteasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (7-oxateasterone-forming); 6-Deoxoteasterone + 3 Oxygen + 3 [Reduced NADPH---hemoprotein reductase] <=> 7-Oxateasterone + 4 H2O + 3 [Oxidized NADPH---hemoprotein reductase]",Reaction,Reactions,,
R10685,NAD+:glycine ADP-D-ribosyltransferase (dehydroalanine-producing); NAD+ + Glycine + [Protein]-L-cysteine <=> ADP-5-ethyl-4-methylthiazole-2-carboxylate + Nicotinamide + [Protein]-dehydroalanine + 3 H2O,Reaction,Reactions,,
R10686,Pyridoxal phosphate + L-Histidine <=> 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine,Reaction,Reactions,,
R10687,N-Acetylaspartylglutamate + H2O <=> N-Acetyl-L-aspartate + L-Glutamate,Reaction,Reactions,,
R10688,N-Acetylaspartylglutamylglutamate + H2O <=> N-Acetylaspartylglutamate + L-Glutamate,Reaction,Reactions,,
R10689,"L-fucono-1,5-lactone lactonohydrolase; L-Fucono-1,5-lactone + H2O <=> L-Fuconate",Reaction,Reactions,,
R10690,"2-dehydro-3-deoxy-L-fuconate:NAD+ 4-oxidoreductase; 2-Dehydro-3-deoxy-L-fuconate + NAD+ <=> 2,4-Diketo-3-deoxy-L-fuconate + NADH + H+",Reaction,Reactions,,
R10691,"2,4-Diketo-3-deoxy-L-fuconate + H2O <=> (S)-Lactate + Pyruvate",Reaction,Reactions,,
R10692,"20,21-Diprenylterpendole J + 3 Oxygen + 3 NADPH + 3 H+ <=> Lolitrem E + 3 NADP+ + 4 H2O",Reaction,Reactions,,
R10693,"N-acetyl-L-aspartyl-L-glutamate:L-glutamate ligase (ADP, N-acetyl-L-aspartyl-L-glutamyl-L-glutamate-forming); ATP + N-Acetylaspartylglutamate + L-Glutamate <=> ADP + Orthophosphate + N-Acetylaspartylglutamylglutamate",Reaction,Reactions,,
R10694,"20,21-Diprenylterpendole C + 3 Oxygen + 3 NADPH + 3 H+ <=> Lolitrem B + 3 NADP+ + 4 H2O",Reaction,Reactions,,
R10695,6-amino-6-deoxyfutalosine deaminase; 6-Amino-6-deoxyfutalosine + H2O <=> Futalosine + Ammonia,Reaction,Reactions,,
R10696,6-oxocyclohex-1-ene-1-carbonyl-CoA hydro-lyase (2-hydroxy-6-oxocyclohexane-1-carbonyl-CoA-forming); 6-Oxocyclohex-1-ene-1-carbonyl-CoA + H2O <=> 2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA,Reaction,Reactions,,
R10697,styrene-oxide isomerase (epoxide-cleaving); (S)-2-Phenyloxirane <=> Phenylacetaldehyde,Reaction,Reactions,,
R10698,kanosamine-6-phosphate:2-oxoglutarate aminotransferase; Kanosamine 6-phosphate + 2-Oxoglutarate <=> 3-Dehydro-D-glucose 6-phosphate + L-Glutamate,Reaction,Reactions,,
R10699,"L-lysine:8-amino-7-oxononanoate aminotransferase; L-Lysine + 8-Amino-7-oxononanoate <=> L-2-Aminoadipate 6-semialdehyde + 7,8-Diaminononanoate",Reaction,Reactions,,
R10700,palmitoyl-[acp]:CoA S-palmitoyltransferase; Hexadecanoyl-[acp] + CoA <=> Palmitoyl-CoA + Acyl-carrier protein,Reaction,Reactions,,
R10701,5-O-Caffeoylshikimic acid + H2O <=> Caffeate + Shikimate,Reaction,Reactions,,
R10702,"propane,NADH:oxygen oxidoreductase (2-hydroxylating); Propane + NADH + H+ + Oxygen <=> Propan-2-ol + NAD+ + H2O",Reaction,Reactions,,
R10703,propan-2-ol:NAD+ oxidoreductase; Propan-2-ol + NAD+ <=> Acetone + NADH + H+,Reaction,Reactions,,
R10704,"acetone,NADPH:oxygen oxidoreductase (methyl acetate-forming); Acetone + NADPH + H+ + Oxygen <=> Methyl acetate + NADP+ + H2O",Reaction,Reactions,,
R10705,methyl acetate acetohydrolase; Methyl acetate + H2O <=> Acetate + Methanol,Reaction,Reactions,,
R10706,2'-(5-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase 2'-(5-phosphoribosyl)-3'-dephospho-CoA-transferase; 2'-(5-Triphosphoribosyl)-3'-dephospho-CoA + Apo-[acyl-carrier protein] <=> Acyl-carrier protein + Diphosphate,Reaction,Reactions,,
R10707,acetyl-CoA:malonyl-[acyl-carrier protein] C-acetyltransferase (decarboxylating); Acetyl-CoA + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CoA + CO2,Reaction,Reactions,,
R10708,"geranylgeranyl-diphosphate:homogentisate geranylgeranyltransferase; Geranylgeranyl diphosphate + Homogentisate <=> Diphosphate + 6-Geranylgeranyl-2-methylbenzene-1,4-diol + CO2",Reaction,Reactions,,
R10709,"S-adenosyl-L-methionine:2-methyl-6-solanyl-1,4-benzoquinol C3-methyltransferase; S-Adenosyl-L-methionine + 2-Methyl-6-solanyl-1,4-benzoquinol <=> S-Adenosyl-L-homocysteine + Plastoquinol-9",Reaction,Reactions,,
R10710,"S-adenosyl-L-methionine:6-geranylgeranyl-2-methylbenzene-1,4-diol C3-methyltransferase; S-Adenosyl-L-methionine + 6-Geranylgeranyl-2-methylbenzene-1,4-diol <=> S-Adenosyl-L-homocysteine + 6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol",Reaction,Reactions,,
R10711,ADP-5-ethyl-4-methylthiazole-2-carboxylate + H2O <=> 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate + AMP,Reaction,Reactions,,
R10712,2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate 2-methyl-4-aminopyrimidine-5-methenyltransferase; 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate <=> Thiamin monophosphate + Diphosphate + CO2,Reaction,Reactions,,
R10713,primary alcohol:cytochrome cL oxidoreductase; Primary alcohol + 2 Ferricytochrome cL <=> Aldehyde + 2 Ferrocytochrome cL + 2 H+,Reaction,Reactions,,
R10714,cis-Dec-3-enoyl-[acp] <=> n-7 Unsaturated acyl-[acyl-carrier protein],Reaction,Reactions,,
R10715,(S)-Lactaldehyde + NAD+ <=> Methylglyoxal + NADH + H+,Reaction,Reactions,,
R10716,S-adenosyl-L-methionine:rRNA (adenine-N6-)-dimethyltransferase; 2 S-Adenosyl-L-methionine + Adenine in rRNA <=> 2 S-Adenosyl-L-homocysteine + N6-Dimethyladenine in rRNA,Reaction,Reactions,,
R10717,"propane-1,2-diol:NAD+ 2-oxidoreductase; Propane-1,2-diol + NAD+ <=> Hydroxyacetone + NADH + H+",Reaction,Reactions,,
R10718,hydroxyacetone:NAD+ 1-oxidoreductase; Methylglyoxal + NADH + H+ <=> Hydroxyacetone + NAD+,Reaction,Reactions,,
R10719,"(2S)-2,3-dihydroxypropane-1-sulfonate:NAD+ 3-oxidoreductase; (2S)-2,3-Dihydroxypropane-1-sulfonate + NAD+ <=> (2S)-3-Sulfolactaldehyde + NADH + H+",Reaction,Reactions,,
R10720,3-amino-4-hydroxybenzoate:N-acetyl-L-cysteine:oxygen oxidoreductase; 2 3-Amino-4-hydroxybenzoate + Acetylcysteine + 2 Oxygen <=> Grixazone B + 4 H2O + CO2,Reaction,Reactions,,
R10721,3-methyl-L-tyrosine:hydrogen-peroxide oxidoreductase (3-hydroxy-5-methyl-L-tyrosine-forming); 3-Methyl-L-tyrosine + Hydrogen peroxide <=> 3-Hydroxy-5-methyl-L-tyrosine + H2O,Reaction,Reactions,,
R10722,2-amino-1-hydroxyethylphosphonate:oxygen 1-oxidoreductase (glycine-forming); (2-Amino-1-hydroxyethyl)phosphonate + Oxygen <=> Glycine + Orthophosphate,Reaction,Reactions,,
R10723,"L-isoleucine,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating); L-Isoleucine + 2-Oxoglutarate + Oxygen <=> (4S)-4-Hydroxy-L-isoleucine + Succinate + CO2",Reaction,Reactions,,
R10724,"(2-aminoethyl)phosphonate,2-oxoglutarate:oxygen oxidoreductase (1-hydroxylating); 2-Aminoethylphosphonate + 2-Oxoglutarate + Oxygen <=> (2-Amino-1-hydroxyethyl)phosphonate + Succinate + CO2",Reaction,Reactions,,
R10725,"5-methyl-1-naphthoate,NADPH:oxygen oxidoreductase (3-hydroxylating); 5-Methyl-1-naphthoate + NADPH + H+ + Oxygen <=> 3-Hydroxy-5-methyl-1-naphthoate + NADP+ + H2O",Reaction,Reactions,,
R10726,"(2E,6E)-farnesyl-diphosphate diphosphate-lyase (alpha-longipinene-forming); trans,trans-Farnesyl diphosphate <=> alpha-Longipinene + Diphosphate",Reaction,Reactions,,
R10727,"Miltiradiene <=> Abieta-8,11,13-triene",Reaction,Reactions,,
R10728,"phylloquinone,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (omega-hydroxyphylloquinone forming); Phylloquinone + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> omega-Hydroxyphylloquinone + [Oxidized NADPH---hemoprotein reductase] + H2O",Reaction,Reactions,,
R10729,"L-phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (3-hydroxylating); L-Phenylalanine + Tetrahydrobiopterin + Oxygen <=> 3-Hydroxy-L-phenylalanine + 4a-Hydroxytetrahydrobiopterin",Reaction,Reactions,,
R10730,(R)-2-methylpyrrolidine:NADP+ 2-oxidoreductase; (R)-2-Methylpyrrolidine + NADP+ <=> 2-Methyl-1-pyrroline + NADPH + H+,Reaction,Reactions,,
R10731,"(3S)-3-amino-3-(3-chloro-4-hydroxyphenyl)propanoyl-[peptidyl-carrier protein],FADH2:oxygen oxidoreductase (5-hydroxylating); (S)-3-Chloro-beta-tyrosyl-[pcp] + FADH2 + Oxygen <=> (S)-3-Chloro-4,5-dihydroxy-beta-phenylalanyl-[pcp] + FAD + H2O",Reaction,Reactions,,
R10732,"(2E,6E)-farnesyl diphosphate lyase (cyclizing, (-)-exo-alpha-bergamotene-forming); trans,trans-Farnesyl diphosphate <=> (-)-exo-alpha-Bergamotene + Diphosphate",Reaction,Reactions,,
R10733,"(2E,6E)-farnesyl diphosphate lyase (cyclizing, (+)-alpha-santalene-forming); trans,trans-Farnesyl diphosphate <=> (+)-alpha-Santalene + Diphosphate",Reaction,Reactions,,
R10734,"(2E,6E)-farnesyl diphosphate lyase (cyclizing, (-)-beta-santalene-forming); trans,trans-Farnesyl diphosphate <=> beta-Santalene + Diphosphate",Reaction,Reactions,,
R10735,"OA-6129-A,2-oxoglutarate:oxygen oxidoreductase (8-hydroxylating); OA-6129 A + 2-Oxoglutarate + Oxygen <=> OA-6129 B2 + Succinate + CO2",Reaction,Reactions,,
R10736,(5R)-Carbapen-2-em-3-carboxylate + L-Cysteine <=> C20817 + CO2,Reaction,Reactions,,
R10739,"C20819 <=> 2,3-Dihydrothienamycin",Reaction,Reactions,,
R10740,"2,3-dihydrothienamycin,2-oxoglutarate:oxygen oxidoreductase (dehydrating); 2,3-Dihydrothienamycin + 2-Oxoglutarate + Oxygen <=> Thienamycin + Succinate + CO2 + H2O",Reaction,Reactions,,
R10741,"epithienamycin-F,2-oxoglutarate:oxygen oxidoreductase (dehydrating); Epithienamycin F + 2-Oxoglutarate + Oxygen <=> Epithienamycin E + Succinate + CO2 + H2O",Reaction,Reactions,,
R10742,"epithienamycin-E,2-oxoglutarate:oxygen oxidoreductase (sulfoxidation); Epithienamycin E + 2-Oxoglutarate + Oxygen <=> MM 4550 + Succinate + CO2",Reaction,Reactions,,
R10743,C20819 <=> 8-Dehydroxythienamycin,Reaction,Reactions,,
R10744,8-Dehydroxythienamycin <=> Thienamycin,Reaction,Reactions,,
R10745,acetyl-CoA:thienamycin N-acetyltransferase; Acetyl-CoA + Thienamycin <=> CoA + N-Acetylthienamycin,Reaction,Reactions,,
R10746,acetyl-CoA:deacetyl-MM17880 N-acetyltransferase; Acetyl-CoA + Deacetylepithienamycin F <=> CoA + Epithienamycin F,Reaction,Reactions,,
R10747,"CoA nucleotidohydrolase; CoA + H2O <=> Pantetheine 4'-phosphate + Adenosine 3',5'-bisphosphate",Reaction,Reactions,,
R10748,pantetheine-4'-phosphate phosphohydrolase; Pantetheine 4'-phosphate + H2O <=> Pantetheine + Orthophosphate,Reaction,Reactions,,
R10749,C20821 + Pantetheine <=> OA-6129 A,Reaction,Reactions,,
R10750,OA-6129 B2 <=> OA-6129 B1,Reaction,Reactions,,
R10751,"3'-phosphoadenylyl-sulfate:OA-6129-B1 sulfotransferase; 3'-Phosphoadenylyl sulfate + OA-6129 B1 <=> Adenosine 3',5'-bisphosphate + OA-6129 C",Reaction,Reactions,,
R10752,OA-6129-C amidohydrolase; OA-6129 C + H2O <=> Deacetylepithienamycin F + Pantothenate,Reaction,Reactions,,
R10753,C20818 <=> C20822,Reaction,Reactions,,
R10754,C20822 <=> C20823,Reaction,Reactions,,
R10755,C20823 <=> C20819,Reaction,Reactions,,
R10756,C20822 <=> Northienamycin,Reaction,Reactions,,
R10757,"all-trans-polyprenyl-diphosphate:1,4-dihydroxy-2-naphthoate polyprenyltransferase; all-trans-Polyprenyl diphosphate + 1,4-Dihydroxy-2-naphthoate <=> Demethylmenaquinol + Diphosphate + CO2",Reaction,Reactions,,
R10758,4-hydroxybutanoate:CoA ligase (ADP-forming); 4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + ADP + Orthophosphate,Reaction,Reactions,,
R10759,3-Hydroxyisovaleryl-CoA <=> 3-Hydroxyisovalerate,Reaction,Reactions,,
R10760,6-deoxy-6-sulfofructose-1-phosphate (2S)-3-sulfolactaldehyde-lyase (glycerone-phosphate-forming); 6-Deoxy-6-sulfo-D-fructose 1-phosphate <=> Glycerone phosphate + (2S)-3-Sulfolactaldehyde,Reaction,Reactions,,
R10761,hydroperoxyicosatetraenoate hydro-lyase (oxoicosatetraenoate-forming); Hydroperoxyicosatetraenoate <=> Oxoicosatetraenoate + H2O,Reaction,Reactions,,
R10762,"all-trans-pentaprenyl-diphosphate diphosphate-lyase (cyclizing, ophiobolin-F-forming); all-trans-Pentaprenyl diphosphate + H2O <=> Ophiobolin F + Diphosphate",Reaction,Reactions,,
R10763,geranylgeranyl-diphosphate diphosphate-lyase (cyclooctat-9-en-7-ol-forming); Geranylgeranyl diphosphate + H2O <=> Cyclooctat-9-en-7-ol + Diphosphate,Reaction,Reactions,,
R10764,alpha-L-fucopyranose 1-epimerase; alpha-L-Fucopyranose <=> beta-L-Fucopyranose,Reaction,Reactions,,
R10765,6-deoxy-6-sulfo-D-glucopyranose aldose-ketose-isomerase; 6-Sulfo-beta-D-quinovose <=> 6-Deoxy-6-sulfo-D-fructose,Reaction,Reactions,,
R10766,hydroperoxyicosatetraenoate hydroxymutase; Hydroperoxyicosatetraenoate <=> Hydroxyepoxyicosatrienoate,Reaction,Reactions,,
R10767,"tobramycin:carbamoyl-phosphate ligase (AMP,phosphate-forming); Tobramycin + Carbamoyl phosphate + ATP + H2O <=> Nebramycin 5' + AMP + Diphosphate + Orthophosphate",Reaction,Reactions,,
R10768,"kanamycin-A:carbamoyl-phosphate ligase (AMP,phosphate-forming); Kanamycin A + Carbamoyl phosphate + ATP + H2O <=> 6''-O-Carbamoylkanamycin A + AMP + Diphosphate + Orthophosphate",Reaction,Reactions,,
R10769,"3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate:CoA ligase (AMP-forming); ATP + 3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate + CoA <=> AMP + Diphosphate + 3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA",Reaction,Reactions,,
R10770,(25S)-3-oxocholest-4-en-26-oate:CoA ligase (AMP-forming); ATP + Delta4-Dafachronic acid + CoA <=> AMP + Diphosphate + (25S)-3-Oxocholest-4-en-26-oyl-CoA,Reaction,Reactions,,
R10771,2-hydroxy-7-methoxy-5-methyl-1-naphthoate:CoA ligase; ATP + 2-Hydroxy-7-methoxy-5-methyl-1-naphthoate + CoA <=> AMP + Diphosphate + 2-Hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA,Reaction,Reactions,,
R10772,L-glutamate:aniline ligase (ADP-forming); ATP + L-Glutamate + Aniline <=> ADP + Orthophosphate + N5-Phenyl-L-glutamine,Reaction,Reactions,,
R10773,"2-Amino-2-deoxy-D-gluconate <=> (2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate + H2O",Reaction,Reactions,,
R10774,"(2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate <=> (4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate",Reaction,Reactions,,
R10775,"(4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate + H2O <=> 2-Dehydro-3-deoxy-D-gluconate + Ammonia",Reaction,Reactions,,
R10776,2'-deoxyribonucleoside 5'-monophosphate phosphohydrolase; Deoxynucleoside 5'-phosphate + H2O <=> Deoxynucleoside + Orthophosphate,Reaction,Reactions,,
R10777,5-methylbarbiturate amidohydrolase (2-methyl-3-oxo-3-ureidopropanoate-forming); 5-Methylbarbiturate + H2O <=> 3-Oxo-3-ureidoisobutyrate,Reaction,Reactions,,
R10778,2-methyl-3-oxo-3-ureidopropanoate amidohydrolase (urea- and methylmalonate-forming); 3-Oxo-3-ureidoisobutyrate + H2O <=> Methylmalonate + Urea,Reaction,Reactions,,
R10779,ATP:(R)-mevalonate 3-phosphotransferase; (R)-Mevalonate + ATP <=> (R)-Mevalonate 3-phosphate + ADP,Reaction,Reactions,,
R10780,"ATP:(R)-3-phosphomevalonate 5-phosphotransferase; (R)-Mevalonate 3-phosphate + ATP <=> (R)-Mevalonate 3,5-bisphosphate + ADP",Reaction,Reactions,,
R10781,"(R)-3,5-bisphosphomevalonate carboxy-lyase (isopentenyl-phosphate-forming); (R)-Mevalonate 3,5-bisphosphate <=> Isopentenyl phosphate + CO2 + Orthophosphate",Reaction,Reactions,,
R10782,4-hydroxybutanoyl-CoA hydro-lyase; 4-Hydroxybutyryl-CoA <=> Crotonoyl-CoA + H2O,Reaction,Reactions,,
R10783,3-hexenol:NAD+ oxidoreductase; 3-Hexenal + NADH + H+ <=> 3-Hexenol + NAD+,Reaction,Reactions,,
R10784,(2->6)-beta-D-fructanan 6-(beta-D-fructosyl)-D-fructohydrolase; levan levanbiohydrolase; Levan + H2O <=> Levan + Levanbiose,Reaction,Reactions,,
R10785,UDP-N-acetyl-alpha-D-glucosamine:NAD+ 3-oxidoreductase; UDP-N-acetyl-alpha-D-glucosamine + NAD+ <=> UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose + NADH + H+,Reaction,Reactions,,
R10786,(2S)-2-hydroxycarboxylate:NADP+ oxidoreductase; (S)-2-Hydroxyacid + NADP+ <=> 2-Oxo acid + NADPH + H+,Reaction,Reactions,,
R10787,"L-arabinose:NADP+ 1-oxidoreductase; L-Arabinose + NADP+ <=> L-Arabinono-1,4-lactone + NADPH + H+",Reaction,Reactions,,
R10788,"L-rhamnose:NADP+ 1-oxidoreductase; L-Rhamnose + NADP+ <=> L-Rhamnono-1,4-lactone + NADPH + H+",Reaction,Reactions,,
R10789,"L-ornithine,NADPH:oxygen oxidoreductase (N5-hydroxylating); L-Ornithine + NADPH + H+ + Oxygen <=> N5-Hydroxy-L-ornithine + NADP+ + H2O",Reaction,Reactions,,
R10790,"L-ornithine,NADH:oxygen oxidoreductase (N5-hydroxylating); L-Ornithine + NADH + H+ + Oxygen <=> N5-Hydroxy-L-ornithine + NAD+ + H2O",Reaction,Reactions,,
R10791,"dihydromonacolin L acid,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (3-hydroxylating); Dihydromonacolin L acid + Oxygen + [Reduced NADPH---hemoprotein reductase] <=> 3alpha-Hydroxy-3,5-dihydromonacolin L acid + [Oxidized NADPH---hemoprotein reductase] + H2O",Reaction,Reactions,,
R10792,"3alpha-hydroxy-3,5-dihydromonacolin L acid hydro-lyase; 3alpha-Hydroxy-3,5-dihydromonacolin L acid <=> Monacolin L acid + H2O",Reaction,Reactions,,
